type,image_path,label_path,volume,slice,id
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_114_slice_80_jpg.rf.aa1e42f50a06ca3ed5f2ebe01e68c6ee.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_114_slice_80_jpg.rf.aa1e42f50a06ca3ed5f2ebe01e68c6ee.txt,114,80,e7cca02bec16fde53cae4c2c506dc727
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_121_slice_108_jpg.rf.914e4122bc6417fe426f8726f3a7bbfa.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_121_slice_108_jpg.rf.914e4122bc6417fe426f8726f3a7bbfa.txt,121,108,e8ecbfb8f9d9eb5116b3f0ced3bb99d3
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_243_slice_56_jpg.rf.9a6884edc93974c8f743b32cebabaa6e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_243_slice_56_jpg.rf.9a6884edc93974c8f743b32cebabaa6e.txt,243,56,922eed70780600a97ab00c95a395e2f4
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_242_slice_53_jpg.rf.118544466b78b88358d630fd258d387f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_242_slice_53_jpg.rf.118544466b78b88358d630fd258d387f.txt,242,53,4f0a849055982a52b9e59b47ac0e4253
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_322_slice_75_jpg.rf.5ad69cd004dfe71c389ba7f14dca4a1c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_322_slice_75_jpg.rf.5ad69cd004dfe71c389ba7f14dca4a1c.txt,322,75,915659c0bbfc2a7f903bc92bdcd899a2
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_245_slice_53_jpg.rf.a10c802e11111ac3e1eabac8401e368d.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_245_slice_53_jpg.rf.a10c802e11111ac3e1eabac8401e368d.txt,245,53,f4b81056eecffd77825182545ce4cec8
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_157_slice_91_jpg.rf.5481a7b17960f7dc4d855348d832dda6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_157_slice_91_jpg.rf.5481a7b17960f7dc4d855348d832dda6.txt,157,91,fe6f4a0dbfac3aeb0df08209c99edf16
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_284_slice_83_jpg.rf.ecf430747ff2eb9fb1de0273cc3f16d6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_284_slice_83_jpg.rf.ecf430747ff2eb9fb1de0273cc3f16d6.txt,284,83,8ec3104b52318ba160785c827c65c6c2
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_216_slice_97_jpg.rf.e6763ebaf196a618ec3f59c6def8dc02.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_216_slice_97_jpg.rf.e6763ebaf196a618ec3f59c6def8dc02.txt,216,97,3ca05259feae97c63276728dad0f83aa
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_297_slice_101_jpg.rf.24ce506eed991ea90452c4226cdfe3ee.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_297_slice_101_jpg.rf.24ce506eed991ea90452c4226cdfe3ee.txt,297,101,e89266aab031dbb6f2570ec49d6aa382
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_292_slice_79_jpg.rf.5e39759165c47106d20c0c5fd38ec2de.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_292_slice_79_jpg.rf.5e39759165c47106d20c0c5fd38ec2de.txt,292,79,e3868a6dc2e2b98eb280fa340a06c8c2
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_147_slice_59_jpg.rf.076ff2fcc88d5e46242ba74e7fcd532a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_147_slice_59_jpg.rf.076ff2fcc88d5e46242ba74e7fcd532a.txt,147,59,71038d0558337c17066b34261f8eee78
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_359_slice_101_jpg.rf.d1d316d8ab2c5c512142a92da77373c3.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_359_slice_101_jpg.rf.d1d316d8ab2c5c512142a92da77373c3.txt,359,101,68ddc60bb5a7229cb63d03733419ccf2
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_364_slice_91_jpg.rf.223a4cac1e6a1057c5a152dd920e786f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_364_slice_91_jpg.rf.223a4cac1e6a1057c5a152dd920e786f.txt,364,91,e1674bbdb56b48a706036f2a80dfeb75
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_114_slice_99_jpg.rf.adca132f1df6975e6a3408384219d865.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_114_slice_99_jpg.rf.adca132f1df6975e6a3408384219d865.txt,114,99,628565098f801a3806001ab7315f6ce5
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_287_slice_91_jpg.rf.e3d63fecd8f1a8b1c71111a5abd8572a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_287_slice_91_jpg.rf.e3d63fecd8f1a8b1c71111a5abd8572a.txt,287,91,faeb7ba16a92a004bae689a4d93fe7ad
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_297_slice_92_jpg.rf.d4aa19bcce0f311ca59388bea907ef77.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_297_slice_92_jpg.rf.d4aa19bcce0f311ca59388bea907ef77.txt,297,92,5cef65b7d74f0335ec5bdff31f83d59c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_327_slice_79_jpg.rf.b3f36dc0d71add01aa367880b98bedaa.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_327_slice_79_jpg.rf.b3f36dc0d71add01aa367880b98bedaa.txt,327,79,9d1ff79e0e8775d7efd7909de7ac9111
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_228_slice_65_jpg.rf.93951cda1ce8f358650df8907fdbb60f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_228_slice_65_jpg.rf.93951cda1ce8f358650df8907fdbb60f.txt,228,65,ce942b242f7a3cddf52c7182360da1b9
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_342_slice_75_jpg.rf.d73282604458a92f0b34c6838fec6950.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_342_slice_75_jpg.rf.d73282604458a92f0b34c6838fec6950.txt,342,75,c143b975710636e771d73749cf000416
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_305_slice_100_jpg.rf.60c3f02c9de986854e82e8920d3cb4ae.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_305_slice_100_jpg.rf.60c3f02c9de986854e82e8920d3cb4ae.txt,305,100,917e17715c4c7143ee83d8ab9bba9e7f
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_174_slice_97_jpg.rf.3acdf2ff1ae667a1ffbdd31fad483b56.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_174_slice_97_jpg.rf.3acdf2ff1ae667a1ffbdd31fad483b56.txt,174,97,e3887f120e61027bc26ff05d9561780e
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_216_slice_83_jpg.rf.49c283ca45f1e8744cc3c7a5a1ae8e4c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_216_slice_83_jpg.rf.49c283ca45f1e8744cc3c7a5a1ae8e4c.txt,216,83,2bc874b6faa90c03ebfc3a29c5e051f4
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_149_slice_96_jpg.rf.3871a20758c38762a3664ccc93423d4e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_149_slice_96_jpg.rf.3871a20758c38762a3664ccc93423d4e.txt,149,96,70e0ab45508cc04849cb3dcbc34c7512
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_92_slice_87_jpg.rf.fa97f8b0fa0f515f4e18094c2576ada6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_92_slice_87_jpg.rf.fa97f8b0fa0f515f4e18094c2576ada6.txt,92,87,1eb30a6e6640d8b0ae0c72e8a6c7f088
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_236_slice_116_jpg.rf.b0636641f4342f5566756f1368ea159e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_236_slice_116_jpg.rf.b0636641f4342f5566756f1368ea159e.txt,236,116,f6a699825964e69987ac7bf719652583
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_44_slice_112_jpg.rf.287097afdab89b9ab3464d2dbfd8089f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_44_slice_112_jpg.rf.287097afdab89b9ab3464d2dbfd8089f.txt,44,112,c982bdd9c7ffd0c67355e6e046df1399
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_349_slice_90_jpg.rf.4a5dd6a471e90d10ceacd98dd1936c0a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_349_slice_90_jpg.rf.4a5dd6a471e90d10ceacd98dd1936c0a.txt,349,90,39d1eaf21b384ae2ee52d044d284efe6
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_335_slice_77_jpg.rf.5bcd7435557749b9ebcb16c6d00dea40.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_335_slice_77_jpg.rf.5bcd7435557749b9ebcb16c6d00dea40.txt,335,77,5660ed3bad22219436941c69a8f6b20f
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_63_slice_57_jpg.rf.ea963964f1fe3ce385a4cc3930ba0261.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_63_slice_57_jpg.rf.ea963964f1fe3ce385a4cc3930ba0261.txt,63,57,b35c2ed1587ecc3fca11e40c78e8fc5c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_168_slice_81_jpg.rf.326c9d3d4a4ce486f53e334a5dd381a4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_168_slice_81_jpg.rf.326c9d3d4a4ce486f53e334a5dd381a4.txt,168,81,34456714892411d2810f4c0ec6a34eac
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_198_slice_59_jpg.rf.c7e51e1fad0a94e3e7192343a88bcf13.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_198_slice_59_jpg.rf.c7e51e1fad0a94e3e7192343a88bcf13.txt,198,59,bf45bd6747e179e7109c90ffad4a6da4
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_207_slice_100_jpg.rf.3ac08ef6e6107c5b1854583f885a1001.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_207_slice_100_jpg.rf.3ac08ef6e6107c5b1854583f885a1001.txt,207,100,7da37564c2290742a166e66d5cd3a585
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_145_slice_45_jpg.rf.ca4ede22e989accf938f66abe3799dc4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_145_slice_45_jpg.rf.ca4ede22e989accf938f66abe3799dc4.txt,145,45,326db5ce0b795ad7b233021514b15620
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_223_slice_118_jpg.rf.c64ee04ac54a91f90cc0045386cbe1bc.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_223_slice_118_jpg.rf.c64ee04ac54a91f90cc0045386cbe1bc.txt,223,118,17510421e293e55e1a978260c0f12b01
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_147_slice_49_jpg.rf.3965c0fa637b5e19348405a4fc4bb8a1.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_147_slice_49_jpg.rf.3965c0fa637b5e19348405a4fc4bb8a1.txt,147,49,5d397245196e37248aefd6ae51796dbf
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_22_slice_69_jpg.rf.0520e6aeb22b4cd949de161cf8452971.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_22_slice_69_jpg.rf.0520e6aeb22b4cd949de161cf8452971.txt,22,69,bb6451dfce5a111e882b5e5d823768e4
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_66_slice_119_jpg.rf.b7ebc1c209afebf1ff7e30c2c8533608.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_66_slice_119_jpg.rf.b7ebc1c209afebf1ff7e30c2c8533608.txt,66,119,8859f54c61780b5a25803cbdcb5b12dc
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_359_slice_55_jpg.rf.e40106775a7268c4d63bd69cc3a4147c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_359_slice_55_jpg.rf.e40106775a7268c4d63bd69cc3a4147c.txt,359,55,5b860a6497c16d844211763c37cf387d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_324_slice_36_jpg.rf.e7e69e4a8deb58f3bba2da6806679694.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_324_slice_36_jpg.rf.e7e69e4a8deb58f3bba2da6806679694.txt,324,36,dd50e974c9c773d328415a2f61964b6c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_367_slice_84_jpg.rf.5a4ce7c9de5e429fb5a23b42e98eec70.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_367_slice_84_jpg.rf.5a4ce7c9de5e429fb5a23b42e98eec70.txt,367,84,b3ff755ec090149ebbc8eda3328fafe0
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_188_slice_72_jpg.rf.98ed7f6bf3970e061ef6339e15ae7f59.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_188_slice_72_jpg.rf.98ed7f6bf3970e061ef6339e15ae7f59.txt,188,72,86250c2774af145de4666f63b0e08569
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_84_slice_55_jpg.rf.cd6acc29bfe035b90d623442fc542ddd.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_84_slice_55_jpg.rf.cd6acc29bfe035b90d623442fc542ddd.txt,84,55,280c77458c1649877d0709c7e6d9ab34
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_156_slice_69_jpg.rf.60b14796fea53d2f8a41a177f29a73b9.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_156_slice_69_jpg.rf.60b14796fea53d2f8a41a177f29a73b9.txt,156,69,b487453caaa4b42757fe88ec0eba3918
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_294_slice_62_jpg.rf.aea823b74711cce63a0fe31640a9afb0.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_294_slice_62_jpg.rf.aea823b74711cce63a0fe31640a9afb0.txt,294,62,ca465f603441757fbbe1d99d6b9cb1ab
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_192_slice_66_jpg.rf.4af60bd3435da74379c924fef6ba367f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_192_slice_66_jpg.rf.4af60bd3435da74379c924fef6ba367f.txt,192,66,3642577883f963fbae1678b37ce3b175
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_63_slice_99_jpg.rf.f7f78fc9f314aa9c419192d6a86eff7f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_63_slice_99_jpg.rf.f7f78fc9f314aa9c419192d6a86eff7f.txt,63,99,c2fa42f77e0b0ddde1460e978ff8a9da
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_232_slice_82_jpg.rf.fead89fb8c91767fdb0d4fde022e3ef4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_232_slice_82_jpg.rf.fead89fb8c91767fdb0d4fde022e3ef4.txt,232,82,6b93c3fb6d2ed1487416eae92206a692
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_36_slice_104_jpg.rf.c68d201c2cc497b4a284f88a25d2d67b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_36_slice_104_jpg.rf.c68d201c2cc497b4a284f88a25d2d67b.txt,36,104,8faa0a1c633646e3b0b68ef5a9401222
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_64_slice_62_jpg.rf.69a9036bd48e2a2f11a0c261652e02d4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_64_slice_62_jpg.rf.69a9036bd48e2a2f11a0c261652e02d4.txt,64,62,4151bbf86cf1d2770f4c1eab32607df8
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_106_slice_87_jpg.rf.98e775de0a56c77e611472f01e4d0c33.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_106_slice_87_jpg.rf.98e775de0a56c77e611472f01e4d0c33.txt,106,87,576c7a3f2d11ca26727686cda3b6d97b
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_143_slice_101_jpg.rf.dc4b3f6b1368bfdadd7a03a99009536d.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_143_slice_101_jpg.rf.dc4b3f6b1368bfdadd7a03a99009536d.txt,143,101,a2b8b1c39a7a14c17d46378d5512c604
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_305_slice_108_jpg.rf.d041bfbf14904627f7e9c9a1a899c335.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_305_slice_108_jpg.rf.d041bfbf14904627f7e9c9a1a899c335.txt,305,108,0012a107061ccd7c3561bc6f468db3a6
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_180_slice_77_jpg.rf.d836e0103768e58308542dc6d8e70897.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_180_slice_77_jpg.rf.d836e0103768e58308542dc6d8e70897.txt,180,77,b94c5adf0597e8ee3caafd925ed5fa58
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_224_slice_101_jpg.rf.2ea49318fd57531859741de8eb6c9cae.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_224_slice_101_jpg.rf.2ea49318fd57531859741de8eb6c9cae.txt,224,101,e0b51158323207bc076a4088ee02e3d6
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_44_slice_120_jpg.rf.6ae1381d36060d4176aec6e2986655d3.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_44_slice_120_jpg.rf.6ae1381d36060d4176aec6e2986655d3.txt,44,120,f76f0900c622c6f4d13867f467d42229
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_18_slice_65_jpg.rf.762142bbfe610f9c7e18df842a916994.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_18_slice_65_jpg.rf.762142bbfe610f9c7e18df842a916994.txt,18,65,0a950724115c11015c3af65bd303abcd
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_136_slice_91_jpg.rf.7fabaa68b1d50a7a2897d568201d9403.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_136_slice_91_jpg.rf.7fabaa68b1d50a7a2897d568201d9403.txt,136,91,cc15b6d10be2cd6f655500425ad9749b
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_364_slice_75_jpg.rf.041e561f0b0c54b56685926ab40eb2ea.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_364_slice_75_jpg.rf.041e561f0b0c54b56685926ab40eb2ea.txt,364,75,8a9536e06c03ca3fe5d2df1947cbf215
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_260_slice_62_jpg.rf.99ccb164af653bf6294d9ca84f4f9984.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_260_slice_62_jpg.rf.99ccb164af653bf6294d9ca84f4f9984.txt,260,62,44457ebaad9bf323ad353efde8426339
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_130_slice_94_jpg.rf.4918920e79492dc2acb9b42e5e759bc8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_130_slice_94_jpg.rf.4918920e79492dc2acb9b42e5e759bc8.txt,130,94,ad9b26395737df8dd213c0cc17de8081
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_306_slice_87_jpg.rf.7f20a736c97bee3e4f5f04d56ca12f4d.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_306_slice_87_jpg.rf.7f20a736c97bee3e4f5f04d56ca12f4d.txt,306,87,065d01813c448ac82e711d579603fc37
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_144_slice_84_jpg.rf.b7b65b4dd989f1ffd509ac78f84dac4b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_144_slice_84_jpg.rf.b7b65b4dd989f1ffd509ac78f84dac4b.txt,144,84,3944542bd31c5a95088bc2434afef6b9
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_267_slice_53_jpg.rf.cfbfe954f7651090175e0ae6c2c3aa01.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_267_slice_53_jpg.rf.cfbfe954f7651090175e0ae6c2c3aa01.txt,267,53,590f9fd1b5d1a480b59128d5d69dc59e
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_45_slice_102_jpg.rf.2c64c2db564edc0259acfbf398a5bf15.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_45_slice_102_jpg.rf.2c64c2db564edc0259acfbf398a5bf15.txt,45,102,66bf660183a7636e4fb5163d73f8b4e2
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_77_slice_44_jpg.rf.ad65c5c6f152c2e8806ec6ce8716ad50.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_77_slice_44_jpg.rf.ad65c5c6f152c2e8806ec6ce8716ad50.txt,77,44,02f3e0c5389d469ce0a287177e1b5e23
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_326_slice_100_jpg.rf.70a45fdf2d91f423b3d72b8000e39473.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_326_slice_100_jpg.rf.70a45fdf2d91f423b3d72b8000e39473.txt,326,100,811f5b7ba85518ee923dc0183f4215e1
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_93_slice_31_jpg.rf.63d6e9402bb549530dd3d62a31eedb39.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_93_slice_31_jpg.rf.63d6e9402bb549530dd3d62a31eedb39.txt,93,31,efed14c87b187787455793162bcf5038
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_289_slice_107_jpg.rf.b0f14395066504fd8a3902fbcbba705a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_289_slice_107_jpg.rf.b0f14395066504fd8a3902fbcbba705a.txt,289,107,7f49715a4f465f1b922fe9585f852984
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_364_slice_92_jpg.rf.2a227440c0ccfbd57a5cc65f0650e3e5.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_364_slice_92_jpg.rf.2a227440c0ccfbd57a5cc65f0650e3e5.txt,364,92,0d7e13cc3bdda5be2396293d4c697ecd
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_106_slice_62_jpg.rf.78a1b756c876d19fa83febf769ada897.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_106_slice_62_jpg.rf.78a1b756c876d19fa83febf769ada897.txt,106,62,d421f7afc0c404793709c60a7b5644cb
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_78_slice_66_jpg.rf.f40e1e39da97b264f1302b23476dca35.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_78_slice_66_jpg.rf.f40e1e39da97b264f1302b23476dca35.txt,78,66,5fa3342b6c4ddfbe01720756b1a04570
